0.061224,0.12245,0.14286,0.18367,0.18367,0.16327,0.18367,0.18367,0.26531,0.18367,0.26531,0.22449,0.16327,0.2449,0.2449,0.26531,0.63416,1.4725
0.046094,0.10732,0.12773,0.16854,0.16854,0.16327,0.16854,0.16854,0.29557,0.16854,0.25018,0.22449,0.14814,0.22977,0.2449,0.25018,0.63468,1.4144
0.040816,0.081633,0.10204,0.14286,0.12245,0.14286,0.14286,0.14286,0.32653,0.16327,0.22449,0.20408,0.14286,0.20408,0.22449,0.2449,0.63381,1.3615
0.040816,0.10006,0.10204,0.16129,0.12245,0.14286,0.16129,0.16129,0.34496,0.16327,0.22449,0.20408,0.14286,0.20408,0.22449,0.2449,0.63162,1.333
0.040816,0.10204,0.081633,0.16327,0.12245,0.14286,0.14286,0.16327,0.34694,0.16327,0.20408,0.20408,0.14286,0.20408,0.22449,0.2449,0.619,1.287
0.040816,0.10204,0.10204,0.16327,0.12245,0.16327,0.14286,0.18367,0.34694,0.16327,0.22449,0.20408,0.16327,0.22449,0.2449,0.26531,0.60286,1.242
0.055851,0.11708,0.13211,0.1783,0.13748,0.1783,0.15789,0.18367,0.3319,0.1783,0.23952,0.21912,0.1783,0.23952,0.2449,0.26531,0.58824,1.2175
0.040816,0.10204,0.12245,0.16327,0.12245,0.16327,0.16327,0.16327,0.28571,0.16327,0.22449,0.20408,0.16327,0.22449,0.22449,0.26531,0.56048,1.1731
0.040816,0.10204,0.10367,0.14449,0.10367,0.14449,0.16327,0.14449,0.22939,0.14449,0.22449,0.20408,0.14449,0.20571,0.22449,0.24653,0.53058,1.1251
0.040816,0.10204,0.10204,0.16327,0.10204,0.14286,0.14286,0.16327,0.18367,0.16327,0.22449,0.20408,0.14286,0.20408,0.22449,0.2449,0.50416,1.0813
0.040816,0.10204,0.1052,0.16327,0.10204,0.14286,0.14286,0.16327,0.18367,0.16011,0.22449,0.20408,0.16642,0.20408,0.22449,0.2449,0.5006,1.0633
0.040816,0.10204,0.12245,0.16327,0.10204,0.14286,0.14286,0.16327,0.18367,0.14286,0.22449,0.20408,0.18367,0.20408,0.22449,0.2449,0.50251,1.0316
